"id","duration","date","userId","modifiedById","phoneProvider","direction","mediaType","dealId","userTalkRatio","longestContactMonologue","patience","interactionSpeed","role","teams","contacts","tag"
2204,882.24,2021-04-02 16:04:02,8,,zoom,outbound,video,19,0.5619332607907148,50.66,0.32999999999999985,3.5364526659412405,admin,{Sales},1,Prospect Follow up
2207,2912.76,2021-04-02 16:01:47,14,,zoom,outbound,video,285,0.7600334390749657,24.20999999999998,0.6943181818181731,0.906356857413587,admin,{Sales},2,Onboarding Managers
2206,3080.16,2021-04-02 15:30:48,23,14,zoom,outbound,video,279,0.021451807698301392,1430.55,205.52857142857144,0.2727131058126851,admin,{Sales},3,Demo
2205,3341.6,2021-04-02 15:04:25,8,,zoom,outbound,video,290,0.6534040579363166,93.40000000000009,0.46518867924530605,1.885324395499162,admin,{Sales},4,Demo
2203,2067.84,2021-04-02 15:03:57,14,14,zoom,outbound,video,,0.6135194212318155,170.0,0.7713750000000207,2.3502785515320332,admin,{Sales},1,Demo
2202,3150.88,2021-04-02 14:33:53,1,19,zoom,outbound,video,80,0.43897895191184394,96.92999999999995,0.899456521739133,3.5037830701264405,admin,{Sales},7,Set up
2198,348.8915,2021-04-02 14:04:51,8,,aircall,outbound,audio,,0.3864811839784004,39.920000000000016,0.41583333333332345,4.12735764557176,admin,{Sales},1,Unscheduled Follow up
2200,1837.24,2021-04-02 14:03:08,1,,zoom,outbound,video,,0.0,0.0,0.0,0.0,admin,{Sales},1,Demo
2201,2117.08,2021-04-02 14:00:33,14,,zoom,outbound,video,,0.7384652445821587,128.34000000000003,0.851999999999987,2.267273792204357,admin,{Sales},4,Onboarding Managers
2199,2259.2,2021-04-02 13:31:22,18,1,zoom,outbound,video,298,0.5240638279036814,64.61000000000013,0.5811194029850738,3.6118980169971677,admin,{Account Manager},2,Client Follow Up
2195,1488.68,2021-04-02 11:33:20,1,,zoom,outbound,video,,0.3612294112905389,95.82499999999993,0.85686046511628,3.4258537764999866,admin,{Sales},2,Other
2196,3789.04,2021-04-02 11:03:11,8,,zoom,outbound,video,60,0.7252074404070695,56.08000000000038,0.4039090909091051,1.773536304710428,admin,{Sales},8,Onboarding Team
2194,2191.52,2021-04-02 11:02:26,14,,zoom,outbound,video,297,0.26851454698108956,74.45000000000005,2.9818421052631616,3.1211214134482006,admin,{Sales},2,Client Follow Up
2193,2133.44,2021-04-02 09:58:05,18,,zoom,outbound,video,258,0.6763771186440654,33.76000000000005,0.5383333333333279,2.5311234438278087,admin,{Account Manager},8,Onboarding Team
2192,1812.04,2021-04-02 09:31:07,23,,zoom,outbound,video,296,0.49448411734840164,94.35999999999999,0.8429166666666701,3.1456259243725304,admin,{Sales},1,"1st Call"
2191,1930.368,2021-04-01 18:02:54,8,,zoom,outbound,video,148,0.6167839500033147,117.525,0.3327500000000113,2.4554903520986673,admin,{Sales},4,Client Follow Up
2190,997.48,2021-04-01 17:59:57,23,,manual,inbound,video,,0.0,0.0,0.0,0.0,admin,{Sales},1,Other
2189,1712.44,2021-04-01 17:50:10,17,18,manual,inbound,video,,0.45038074326691746,72.02499999999998,0.8116666666666763,3.153395155450702,admin,{Sales},1,Other
2187,526.916,2021-04-01 16:52:02,8,,aircall,outbound,audio,,0.5728806868646994,20.599999999999994,0.3771052631578959,4.440935557090693,admin,{Sales},1,Unscheduled Follow up
2185,182.387,2021-04-01 16:48:26,8,,aircall,outbound,audio,,0.0,0.0,0.0,0.0,admin,{Sales},1,Unscheduled Follow up
2188,3197.04,2021-04-01 16:07:28,23,23,zoom,outbound,video,245,0.4357546355378722,174.6199999999999,0.6633064516128921,2.308385256362135,admin,{Sales},2,Demo
2186,2567.24,2021-04-01 16:03:28,8,,zoom,outbound,video,,0.5813169006403753,84.92500000000001,1.0470238095238298,1.9398264283822317,admin,{Sales},1,"1st Call"
2182,1066.72,2021-04-01 15:03:20,8,,zoom,outbound,video,60,0.6151520548972549,52.125,1.556976744186049,4.781010949452527,admin,{Sales},1,Client Follow Up
2180,926.28,2021-04-01 15:01:34,23,,manual,inbound,video,,0.7769303018525708,20.82499999999999,1.0875000000000057,0.25910091980826533,admin,{Sales},1,Other
2183,2365.4,2021-04-01 14:59:57,18,,zoom,outbound,video,258,0.7551788281051823,110.03999999999996,0.46531250000001284,2.4351061131309715,admin,{Account Manager},11,Onboarding Team
2184,2829.408,2021-04-01 14:58:57,14,14,zoom,outbound,video,,0.6010780346984236,100.19000000000005,0.6793269230769403,2.184202490414956,admin,{Sales},3,Demo
2178,223.21625,2021-04-01 14:07:30,23,,aircall,outbound,audio,,0.04950356436863356,192.825,0.0,0.2687976345808157,admin,{Sales},1,Cold Call
2181,3381.72,2021-04-01 14:03:17,8,,zoom,outbound,video,96,0.5717061140484726,66.3900000000001,0.6676146788990953,3.8678542280259753,admin,{Sales},3,Onboarding Managers
2179,1669.92,2021-04-01 14:00:04,14,,zoom,outbound,video,,0.36470908786049605,103.125,0.9652272727272727,3.1977579764300086,admin,{Sales},1,"1st Call"
2177,2833.088,2021-04-01 12:01:37,8,,zoom,outbound,video,295,0.33641736508008374,194.66999999999985,0.3651694915253935,2.499039916868096,admin,{Sales},2,"1st Call"
2174,206.23675,2021-04-01 11:54:39,23,,aircall,outbound,audio,,0.33359718866787813,11.625,8.274999999999991,1.1637111232600397,admin,{Sales},1,Cold Call
2173,208.3005,2021-04-01 11:47:51,23,,aircall,outbound,audio,,0.31853020035957647,1.5249999999999986,5.575000000000003,0.5760907919088049,admin,{Sales},1,Unscheduled Follow up
2176,2400.096,2021-04-01 11:46:37,18,,zoom,outbound,video,,0.4363096309480941,91.625,0.5563297872340376,4.699812007519699,admin,{Account Manager},1,Client Follow Up
2175,3156.84,2021-04-01 11:04:33,8,8,zoom,outbound,video,,0.0,0.0,0.0,0.0,admin,{Sales},1,Demo
2175,3156.84,2021-04-01 11:04:33,8,8,zoom,outbound,video,,0.0,0.0,0.0,0.0,admin,{Sales},1,"1st Call"
2172,469.28,2021-04-01 11:01:03,18,,zoom,outbound,video,234,0.1727433515172179,93.60500000000002,1.4009999999999991,3.7078077054210707,admin,{Account Manager},1,Prospect Follow up
2171,1669.76,2021-04-01 10:34:37,1,14,zoom,outbound,video,57,0.342866639517056,92.97000000000003,1.6765217391304288,3.233997700268302,admin,{Sales},4,Client Follow Up
2170,2300.256,2021-04-01 10:17:54,18,,zoom,outbound,video,243,0.36136847376987535,52.80000000000001,1.1079017857142897,5.8428279287175,admin,{Account Manager},1,Client Follow Up
2169,1900.48,2021-04-01 10:02:17,8,8,zoom,outbound,video,70,0.05743022815288764,1162.3,2.327499999999989,1.0418420609530226,admin,{Sales},4,Prospect Follow up
2167,141.89725,2021-03-31 18:34:15,8,,aircall,inbound,audio,,0.22080766188210138,61.53,0.014999999999997607,4.651252931258358,admin,{Sales},1,Unscheduled Follow up
2168,2999.08,2021-03-31 18:30:17,23,23,zoom,outbound,video,,0.48859983728343304,72.92499999999995,0.751818181818177,2.6408098483534954,admin,{Sales},1,Demo
2164,102.5045,2021-03-31 17:34:47,8,,aircall,outbound,audio,,0.0,0.0,0.0,0.0,admin,{Sales},1,Unscheduled Follow up
2165,3368.12,2021-03-31 17:00:17,18,,zoom,outbound,video,258,0.5289820433951287,148.33999999999992,0.8115151515151512,2.369274253886441,admin,{Account Manager},18,Onboarding Team
2166,4269.28,2021-03-31 16:58:43,14,14,zoom,outbound,video,,0.4950003279241457,160.19,0.6758730158730262,3.52752688978001,admin,{Sales},2,Demo
2162,1390.2,2021-03-31 16:32:48,18,,zoom,outbound,video,,0.46407711120702017,88.52499999999998,0.26787500000001946,3.452740612861459,admin,{Account Manager},1,Onboarding Managers
2163,3979.48,2021-03-31 16:03:01,8,,zoom,outbound,video,271,0.6384326595434578,46.93000000000029,0.591562499999986,3.3924030275312353,admin,{Sales},2,Onboarding Managers
2161,1547.68,2021-03-31 15:32:04,18,,zoom,outbound,video,,0.5033243306109787,75.23500000000001,0.41258333333334274,4.652124470174713,admin,{Account Manager},1,Onboarding Managers
2159,1167.88,2021-03-31 15:15:56,23,,zoom,outbound,video,255,0.29869507141144613,35.44500000000005,0.616911764705863,3.3907593245881427,admin,{Sales},1,Client Follow Up
2160,2403.2,2021-03-31 15:01:34,8,,zoom,outbound,video,294,0.40556341544607155,127.90499999999997,0.3757258064516045,3.045938748335553,admin,{Sales},1,"1st Call"
2158,274.49475,2021-03-31 14:39:01,8,,aircall,outbound,audio,,0.18481227783045048,41.25,0.2566666666666685,4.153084895066299,admin,{Sales},1,Unscheduled Follow up
2156,220.86525,2021-03-31 12:25:11,23,,aircall,inbound,audio,,0.25114860757860263,41.525000000000006,0.545000000000001,4.3465416130423415,admin,{Sales},1,Cold Call
2155,158.98125,2021-03-31 12:13:28,23,,aircall,outbound,audio,,0.3912096552266386,30.52499999999999,0.7011111111111122,6.038447930180446,admin,{Sales},1,Cold Call
2157,3311.168,2021-03-31 11:39:26,1,,zoom,outbound,video,,0.42623630090650816,311.5799999999999,0.40629032258066394,2.2288207665693798,admin,{Sales},2,"1st Call"
2154,1985.0,2021-03-31 11:31:36,23,,zoom,outbound,video,269,0.05130478589420642,367.7199999999999,3.123913043478273,1.3904282115869018,admin,{Sales},3,Onboarding Team
2152,2276.96,2021-03-31 11:04:11,8,,zoom,outbound,video,293,0.47000386480219203,98.31999999999994,0.932457627118653,3.135759960649287,admin,{Sales},1,"1st Call"
2151,1285.04,2021-03-31 11:01:38,18,,zoom,outbound,video,258,0.4907240241548903,51.51999999999998,0.6251136363636458,4.155512668866339,admin,{Account Manager},1,Client Follow Up
2149,451.605,2021-03-31 10:45:33,8,,aircall,outbound,audio,,0.4041695729675271,26.919999999999987,0.6412499999999942,6.377254459095891,admin,{Sales},1,Unscheduled Follow up
2148,193.933,2021-03-31 10:36:57,8,,aircall,outbound,audio,,0.4066094991569254,21.524999999999977,0.4457142857142874,4.331392800606395,admin,{Sales},1,Unscheduled Follow up
2150,1068.76,2021-03-31 10:36:48,23,,zoom,outbound,video,129,0.31277368164976294,100.15499999999997,1.3938095238095107,2.3017328492832814,admin,{Sales},1,Prospect Follow up
2147,56.60725,2021-03-31 10:14:46,14,,aircall,outbound,audio,,0.0,0.0,0.0,0.0,admin,{Sales},1,Unscheduled Follow up
2146,525.28,2021-03-31 10:02:32,1,,zoom,outbound,video,,0.5102231190983861,31.150000000000002,0.41980769230769965,6.053914102954615,admin,{Sales},2,Prospect Follow up
2145,4112.48,2021-03-30 17:20:16,8,2,zoom,outbound,video,273,0.21662962494650428,3040.5199999999995,0.411666666666649,0.45228183480527573,admin,{Sales},1,Demo
2144,3098.6,2021-03-30 17:15:49,1,18,zoom,outbound,video,198,0.5927402697992612,83.38000000000011,0.576014492753636,2.672174530433099,admin,{Sales},6,Onboarding Managers
2140,186.09625,2021-03-30 17:06:49,8,,aircall,outbound,audio,,0.0,0.0,0.0,0.0,admin,{Sales},1,Unscheduled Follow up
2143,3115.04,2021-03-30 17:02:59,23,23,zoom,outbound,video,292,0.5853584544660735,129.8800000000001,0.8908823529412208,2.6195490266577637,admin,{Sales},1,Demo
2141,2753.44,2021-03-30 17:00:55,14,14,zoom,outbound,video,,0.6935869312569,45.75999999999976,0.7655263157894511,2.4841652623627173,admin,{Sales},1,Demo
2142,2638.24,2021-03-30 16:31:26,3,3,zoom,outbound,video,291,0.08010074898417109,552.63,27.982380952380947,0.9551822427072594,admin,"{Account Manager,Product}",23,Onboarding Team
2137,1616.448,2021-03-30 16:06:52,23,,zoom,outbound,video,289,0.2675062853862293,119.62000000000012,0.39080645161289984,2.2642237795462643,admin,{Sales},1,"1st Call"
2139,2128.64,2021-03-30 16:03:41,8,1,zoom,outbound,video,290,0.6821984929344548,41.625,0.5982051282051531,2.2267739025856885,admin,{Sales},3,Demo
2138,1962.176,2021-03-30 16:02:23,1,,zoom,outbound,video,112,0.4284350639290234,127.56500000000005,0.8202127659574513,2.8743598943214064,admin,{Sales},3,Client Follow Up
2136,2021.36,2021-03-30 14:33:34,8,14,zoom,outbound,video,60,0.5542382356433291,64.24000000000001,0.7125000000000004,3.6213242569359245,admin,{Sales},2,Client Follow Up
2134,1408.736,2021-03-30 12:59:04,14,,zoom,outbound,video,,0.33813290779819494,259.725,0.5433333333333389,1.0221929445971423,admin,{Sales},1,Prospect Follow up
2131,798.208,2021-03-30 11:30:17,1,,zoom,outbound,video,215,0.23741305524374573,177.54000000000002,0.6114285714285818,3.3074085952533676,admin,{Sales},4,Prospect Follow up
2133,3162.048,2021-03-30 11:29:08,18,18,zoom,outbound,video,246,0.3225124982289951,508.61,0.7085294117647484,2.5995810310279923,admin,{Account Manager},1,Client Follow Up
2130,1944.4,2021-03-30 10:59:10,23,,zoom,outbound,video,269,0.5280497839950611,50.169999999999845,0.8604225352112752,4.381814441472947,admin,{Sales},1,Onboarding Managers
2128,949.16,2021-03-30 10:30:33,8,,zoom,outbound,video,60,0.6028435669434028,59.31,0.6557692307692222,3.2239032407602513,admin,{Sales},1,Client Follow Up
2127,99.76175,2021-03-30 10:24:19,1,,aircall,inbound,audio,,0.13767801787759332,29.121700000000004,0.9833333333333348,5.412896225256674,admin,{Sales},1,Unscheduled Follow up
2129,2283.168,2021-03-30 10:24:08,1,,zoom,outbound,video,133,0.5343255511639953,55.48000000000002,0.5577564102564224,4.125846192658622,admin,{Sales},1,Client Follow Up
2126,720.0,2021-03-30 10:03:07,1,,zoom,outbound,video,91,0.44731250000000017,52.41,0.771428571428573,4.666666666666667,admin,{Sales},2,Client Follow Up
2132,4932.128,2021-03-30 09:57:48,14,,zoom,outbound,video,,0.5637303005923586,100.23000000000002,1.9713063063062786,2.712824971290283,admin,{Sales},3,Onboarding Managers
2124,58.854,2021-03-29 17:56:55,23,,aircall,outbound,audio,,0.33897441125496997,16.025000000000002,0.6749999999999972,1.0194719135487817,admin,{Sales},1,Cold Call
2123,1747.808,2021-03-29 17:01:27,23,,zoom,outbound,video,287,0.48299927680843524,45.565000000000055,0.9423958333333383,3.295556491330856,admin,{Sales},1,"1st Call"
2122,1949.12,2021-03-29 16:32:54,8,,zoom,outbound,video,271,0.5054306558857327,50.2199999999998,1.034457831325319,5.14078148087342,admin,{Sales},1,Set up
2121,260.5715,2021-03-29 15:22:28,23,3,aircall,outbound,audio,,0.0,0.0,0.0,0.0,admin,{Sales},1,Unscheduled Follow up
2120,63.63425,2021-03-29 14:58:47,23,,aircall,outbound,audio,,0.5506358604053634,1.1800000000000033,0.0,0.9428884602238574,admin,{Sales},1,Unscheduled Follow up
2119,116.97625,2021-03-29 14:55:24,23,,aircall,outbound,audio,,0.518233402079482,19.569999999999997,0.32083333333333286,5.64217095350552,admin,{Sales},1,Cold Call
2118,60.94375,2021-03-29 14:39:16,8,,aircall,outbound,audio,,0.6867808429904626,15.589999999999996,0.8900000000000006,1.9690288175571735,admin,{Sales},1,Unscheduled Follow up
2117,1923.48,2021-03-29 12:00:06,23,,zoom,outbound,video,,0.3027481439890199,375.525,0.7848484848484983,2.0587684821261463,admin,{Sales},1,"1st Call"
2116,2414.12,2021-03-29 11:01:17,8,,zoom,outbound,video,148,0.6028780673703049,101.28999999999999,0.4195918367347012,2.4356701406723773,admin,{Sales},1,Client Follow Up
2115,3775.8,2021-03-26 18:02:19,1,,zoom,outbound,video,236,0.4277106838285927,210.07,0.8684375000000092,2.5742888924201495,admin,{Sales},10,Set up
2113,46.78525,2021-03-26 17:24:33,23,,aircall,outbound,audio,,0.42737828696009966,11.030000000000001,0.010000000000001119,5.129821898995945,admin,{Sales},1,Prospect Follow up
2114,3722.56,2021-03-26 16:30:24,8,,zoom,outbound,video,,0.2634826570961912,2317.2200000000003,0.6056249999999999,1.0476661222384596,admin,{Sales},6,Onboarding Team
2112,528.71825,2021-03-26 16:20:49,8,,aircall,outbound,audio,,0.5282303003537325,53.315,0.514444444444448,4.085351697241395,admin,{Sales},1,Unscheduled Follow up
2111,1957.6,2021-03-26 15:41:46,14,,zoom,outbound,video,285,0.46893134450347224,57.82499999999999,1.3204687499999963,3.9231712300776462,admin,{Sales},1,Set up
2110,2474.208,2021-03-26 15:30:51,8,,zoom,outbound,video,286,0.36789752518785773,199.435,0.727796610169488,2.8615217475652814,admin,{Sales},1,"1st Call"
2108,473.56,2021-03-26 15:29:41,14,,zoom,outbound,video,285,0.07561871779711118,7.830000000000041,0.0,0.253399780386857,admin,{Sales},1,Set up
2109,1963.88,2021-03-26 15:27:01,23,,zoom,outbound,video,269,0.3970889260036239,36.919999999999845,1.0716019417475813,6.324215328838829,admin,{Sales},1,Set up
2106,1522.36,2021-03-26 14:58:04,14,,zoom,outbound,video,,0.29039780341049415,190.225,0.6656818181818355,1.7341496098163378,admin,{Sales},1,"1st Call"
2105,1049.568,2021-03-26 14:29:42,23,,zoom,outbound,video,,0.28296880240251227,64.69999999999999,1.1740000000000033,4.058812768681972,admin,{Sales},1,Prospect Follow up
2107,2889.84,2021-03-26 14:29:13,8,,zoom,outbound,video,,0.5996871799130747,193.625,0.4457894736842115,1.5987044265426458,admin,{Sales},2,Onboarding Team
2103,1798.04,2021-03-26 14:01:21,1,,zoom,outbound,video,57,0.26788892349447113,98.52499999999998,1.011836734693888,3.2368579119485665,admin,{Sales},2,Client Follow Up
2104,1639.4,2021-03-26 14:01:19,14,,zoom,outbound,video,,0.6483530559960952,87.84000000000015,0.6687931034482578,2.122727827253873,admin,{Sales},4,Demo
2101,911.24,2021-03-26 14:00:39,8,,zoom,outbound,video,284,0.6949486414117031,39.5,0.42266666666666525,1.9094859751547344,admin,{Sales},1,"1st Call"
2102,1309.2,2021-03-26 14:00:24,23,,zoom,outbound,video,129,0.3275435380384969,93.27500000000003,0.6579545454545517,2.016498625114574,admin,{Sales},1,Prospect Follow up
2100,1714.28,2021-03-26 13:28:38,14,,zoom,outbound,video,,0.3864304547681822,139.13,0.48402777777778755,2.5550085166950556,admin,{Sales},1,"1st Call"
2099,828.134,2021-03-26 12:37:09,8,,aircall,outbound,audio,,0.4796264855687604,60.724999999999994,0.5247916666666758,3.4776980536966238,admin,{Sales},1,Client Follow Up
2097,368.013,2021-03-26 12:16:21,8,,aircall,inbound,audio,,0.2278587984663584,47.00999999999999,1.08,4.5650561257346896,admin,{Sales},1,Unscheduled Follow up
2096,75.4155,2021-03-26 12:14:02,8,,aircall,outbound,audio,,0.0,0.0,0.0,0.0,admin,{Sales},1,Unscheduled Follow up
2098,1855.968,2021-03-26 11:52:31,18,18,zoom,outbound,video,283,0.44646782703149895,66.57499999999993,0.6110958904109633,4.6875808203589715,admin,{Account Manager},1,Client Follow Up
2094,2034.56,2021-03-26 11:30:38,23,,zoom,outbound,video,,0.3620365091223652,114.625,0.6171000000000123,2.9490405787983645,admin,{Sales},1,"1st Call"
2093,1503.648,2021-03-26 11:28:39,14,,zoom,outbound,video,,0.6232775223988593,65.65000000000009,0.8307142857142787,2.234565536614953,admin,{Sales},1,Demo
2095,3550.44,2021-03-26 11:00:55,8,8,zoom,outbound,video,282,0.5967415306271889,139.92000000000007,0.6332539682539664,2.129313549869875,admin,{Sales},1,Demo
2092,1748.16,2021-03-26 11:00:46,18,,zoom,outbound,video,246,0.4344854017938858,77.025,0.4067543859649303,3.912685337726524,admin,{Account Manager},1,Client Follow Up
2091,185.23425,2021-03-26 10:14:54,14,,aircall,outbound,audio,,0.480310741668995,25.235,0.9964285714285727,4.858712684074354,admin,{Sales},1,Unscheduled Follow up
2090,879.569,2021-03-25 18:29:34,8,,aircall,outbound,audio,,0.43734488141351097,59.625,0.568076923076924,3.615407091427733,admin,{Sales},1,Unscheduled Follow up
2088,935.64,2021-03-25 18:08:01,3,,zoom,outbound,video,,0.13551686546107497,207.54999999999995,0.42019999999999696,3.206361421059382,admin,"{Product,Account Manager}",2,Other
2087,1708.64,2021-03-25 17:02:07,14,,zoom,outbound,video,281,0.40795018260136634,67.83500000000004,0.5295614035087696,4.038299466242157,admin,{Sales},2,Client Follow Up
2089,3950.56,2021-03-25 17:00:35,8,,zoom,outbound,video,60,0.6766458426147164,146.9000000000001,0.609076923076927,1.9744036288526186,admin,{Sales},4,Onboarding Team
2083,899.56,2021-03-25 14:46:27,14,,zoom,outbound,video,,0.5860642981012941,51.81,1.0324999999999935,2.201076081639913,admin,{Sales},2,Prospect Follow up
2084,597.4,2021-03-25 14:45:48,8,,zoom,outbound,video,271,0.4980749916303982,35.095,0.5430000000000021,5.021760964178105,admin,{Sales},1,Prospect Follow up
2085,2173.056,2021-03-25 14:32:10,23,23,zoom,outbound,video,270,0.5840530570772207,110.92999999999984,0.6951315789473846,2.0708163986570063,admin,{Sales},1,Demo
2086,3567.616,2021-03-25 14:31:20,3,3,zoom,outbound,video,280,0.04506931239236527,1413.4199999999998,1.88519999999998,0.85771562858783,admin,"{Product,Account Manager}",6,Onboarding Managers
2079,186.5405,2021-03-25 14:26:01,23,,aircall,outbound,audio,,0.05963852353778402,151.2,0.375,0.6432919392839624,admin,{Sales},1,Unscheduled Follow up
2078,94.485,2021-03-25 14:23:52,23,,aircall,outbound,audio,,0.38953273006297295,15.819999999999993,0.305,9.525321479599937,admin,{Sales},1,Unscheduled Follow up
2081,1960.4,2021-03-25 14:01:36,8,,zoom,outbound,video,96,0.4956105896755752,53.42000000000007,0.6703289473684291,4.652111813915527,admin,{Sales},1,Client Follow Up
2080,1917.888,2021-03-25 13:59:38,18,,zoom,outbound,video,243,0.485103926819501,84.80499999999995,0.6125000000000079,4.004404845329863,admin,{Account Manager},3,Client Follow Up
2082,2337.52,2021-03-25 13:59:24,14,,zoom,outbound,video,,0.38559456175775847,169.745,0.8108163265306405,2.5154864985112426,admin,{Sales},1,Demo
2077,1304.96,2021-03-25 12:00:04,14,,zoom,outbound,video,,0.4872678089749882,76.62,1.0498000000000012,2.344899460519863,admin,{Sales},1,"1st Call"
2076,1252.24,2021-03-25 11:00:19,23,,zoom,outbound,video,279,0.28772439787900045,97.23500000000001,0.6520833333333312,2.299878617517409,admin,{Sales},1,"1st Call"
2075,293.30275,2021-03-25 10:50:10,8,,aircall,outbound,audio,,0.4596104196090899,50.724999999999994,1.4595000000000051,4.295902442101208,admin,{Sales},1,Cold Call
2074,194.795,2021-03-25 10:44:55,8,,aircall,inbound,audio,,0.7437305885674685,9.725000000000001,0.690999999999999,3.080161195102544,admin,{Sales},1,Unscheduled Follow up
2073,107.88575,2021-03-25 10:41:36,8,,aircall,outbound,audio,,0.01784294960177781,103.425,0.0,0.5561438836917757,admin,{Sales},1,Unscheduled Follow up
2071,601.088,2021-03-25 10:00:44,18,,zoom,outbound,video,220,0.0,0.0,0.0,0.0,admin,{Account Manager},1,Other
2069,168.098,2021-03-25 10:00:39,23,,aircall,outbound,audio,,0.6083058691953505,16.82,0.0,0.3569346452664517,admin,{Sales},1,Unscheduled Follow up
2070,1683.84,2021-03-25 09:31:11,1,,zoom,outbound,video,27,0.18937963226909876,330.60000000000014,0.42119047619048655,1.532212086659065,admin,{Sales},2,Prospect Follow up
2072,2473.6,2021-03-25 09:29:43,14,14,zoom,outbound,video,,0.5136865297542036,55.22499999999991,0.5144680851064206,2.2800776196636483,admin,{Sales},1,Demo
2067,715.08,2021-03-24 18:31:16,8,,zoom,outbound,video,225,0.5682161436482631,39.94499999999999,0.4837096774193614,5.202215136767913,admin,{Sales},1,Client Follow Up
2065,987.64,2021-03-24 17:34:39,8,48,zoom,outbound,video,,0.4543052124255801,98.05999999999995,0.3884999999999948,3.6450528532663724,admin,{Sales},1,Other
2063,58.80175,2021-03-24 17:04:43,23,,aircall,outbound,audio,,0.0,0.0,0.0,0.0,admin,{Sales},1,Unscheduled Follow up
2062,582.66125,2021-03-24 16:51:07,23,,aircall,inbound,audio,,0.4040855642965786,45.435,0.7330434782608615,4.839861926634043,admin,{Sales},1,Unscheduled Follow up
2060,63.4775,2021-03-24 16:46:27,23,,aircall,outbound,audio,,0.3652884880469458,33.225,4.075000000000003,0.9452168091055886,admin,{Sales},1,Cold Call
2061,1176.84,2021-03-24 16:30:48,1,,zoom,outbound,video,278,0.6271073382957745,64.01999999999998,0.6414814814814876,2.804119506474967,admin,{Sales},5,Set up
2064,2623.88,2021-03-24 16:30:46,8,8,zoom,outbound,video,271,0.6795184993216159,123.1400000000001,0.6120833333333542,2.1952223424851747,admin,{Sales},2,Demo
2055,88.4505,2021-03-24 16:19:08,8,,aircall,inbound,audio,,0.18388816343604625,44.425,0.19833333333333533,4.748418607017484,admin,{Sales},1,Unscheduled Follow up
2055,88.4505,2021-03-24 16:19:08,8,,aircall,inbound,audio,,0.18388816343604625,44.425,0.19833333333333533,4.748418607017484,admin,{Sales},1,Client Follow Up
2058,476.16,2021-03-24 16:15:24,8,,zoom,outbound,video,96,0.6407195060483871,15.179999999999978,0.5753125000000018,4.032258064516129,admin,{Sales},1,Client Follow Up
2054,254.98125,2021-03-24 16:10:19,8,,aircall,inbound,audio,,0.44170306640194135,30.845,1.5578571428571404,6.588719758805795,admin,{Sales},1,Unscheduled Follow up
2059,2302.368,2021-03-24 15:59:35,23,23,zoom,outbound,video,255,0.5463592266744481,58.819999999999936,0.6436274509804125,2.658132844097903,admin,{Sales},3,Onboarding Team
2057,1516.256,2021-03-24 15:58:11,14,,zoom,outbound,video,,0.10613643078741311,541.3299999999999,0.009999999999990905,0.15828461684570413,admin,{Sales},1,Prospect Follow up
2056,3492.68,2021-03-24 15:01:52,8,14,zoom,outbound,video,277,0.6224102981091877,118.47500000000002,0.33354166666666707,1.6319846078083304,admin,{Sales},1,Demo
2051,583.08,2021-03-24 14:37:11,8,,zoom,outbound,video,148,0.6256002606846398,45.04999999999998,0.6496428571428512,2.881251286272896,admin,{Sales},1,Client Follow Up
2052,1818.48,2021-03-24 14:01:43,14,,zoom,outbound,video,,0.4823891381813371,70.38,0.5355882352941262,2.2766266332321496,admin,{Sales},1,"1st Call"
2050,1758.12,2021-03-24 13:59:47,18,,zoom,outbound,video,276,0.3749203694855863,86.01999999999998,0.8171153846153867,3.5492457852706303,admin,{Account Manager},2,Client Follow Up
2049,382.45875,2021-03-24 13:54:12,8,,aircall,outbound,audio,,0.760628433785343,9.224999999999994,0.5610000000000059,3.137593269862436,admin,{Sales},1,Unscheduled Follow up
2048,2015.96,2021-03-24 12:10:04,3,3,zoom,outbound,video,275,0.486842496874937,107.92000000000007,1.3620253164557041,4.672711760153971,admin,"{Product,Account Manager}",1,Client Follow Up
2047,1223.32,2021-03-24 12:04:40,14,,zoom,outbound,video,,0.5531504430565986,31.230000000000018,0.8732000000000175,2.452342804826211,admin,{Sales},1,Demo
2046,2278.52,2021-03-24 11:26:31,14,,zoom,outbound,video,,0.6043659919596903,49.72500000000002,1.713717948717951,2.053964854379158,admin,{Sales},1,Demo
2045,2323.2,2021-03-24 11:03:42,1,,zoom,outbound,video,165,0.5480909951790615,144.01500000000001,1.6617857142857564,1.4979338842975207,admin,{Sales},5,Demo
2044,1395.76,2021-03-24 11:00:11,23,,zoom,outbound,video,269,0.43864991115951174,65.02499999999998,0.9675000000000105,4.298733306585659,admin,{Sales},1,Prospect Follow up
2043,3260.288,2021-03-24 10:02:12,8,,zoom,outbound,video,252,0.6822863501629304,57.90000000000009,0.8187962962962948,1.9875544737152053,admin,{Sales},3,Onboarding Team
2042,1441.16,2021-03-24 10:00:17,1,,zoom,outbound,video,274,0.5611417191706674,68.68,0.3985185185185334,2.2898220877626354,admin,{Sales},1,Demo
2041,2607.4,2021-03-24 09:31:50,14,14,zoom,outbound,video,,0.6058007977295375,155.1199999999999,0.9542857142857567,1.6338114596916467,admin,{Sales},1,Demo
2039,692.42775,2021-03-23 19:45:18,23,,aircall,outbound,audio,,0.7013078259789557,65.735,1.875,0.17330327965625297,admin,{Sales},1,Unscheduled Follow up
